Row,Original Index,Person1,Intelligence1,Determination1,Calmness1,Politeness1,Aggression1,Sophistication1,Incoherence1,Rudeness1,Stupidity1,Articulation1,Unsophistication1,Laziness1,Person2,Intelligence2,Determination2,Calmness2,Politeness2,Aggression2,Sophistication2,Incoherence2,Rudeness2,Stupidity2,Articulation2,Unsophistication2,Laziness2
1225,1225,"Straight cooling, in relax mode. This CD is the truth. You have got down on this one. I lovekmichelle because she is so real.
",4,3,3,3,2,3,2,1,2,4,2,1,"Straight cooln.....in relax mode....this cd is the truth......you got down on this one....... I lovekmichelle cause she so real
",2,2,2,2,1,2,2,2,2,2,2,2
1226,1227,"Showing off for Twitter. That shit is so old, man you are going to be feeling some type of way when I say \""I'm donewith your goofy ass!\""
",4,3,2,2,3,3,1,2,2,3,2,2,"Showing of for twitter tht sht bigg dead cuh yu gone be feeling some type of way when I say Im donewth yo goofy asssz .!
",2,2,1,1,3,1,4,3,2,1,4,2
1227,1229,"Whaf if I tell you that I love you but I’ve got other dudes, and when I’m not with you, I’m with my other MOVES.
",3,4,2,1,4,2,3,4,2,3,3,2,"What If I Tell U That I Love U But I Got Otha Dudes . && When Im Not With U ImWith My Otha MOVES .
",3,3,3,3,2,3,2,2,2,2,2,2
1228,1228,"I know, they just accept the three million dollar contract, and give methe five hundred thousand they can't decide on
",4,3,2,1,3,3,2,3,2,4,2,2,"I have an idea..they accept the $3m deal and just give methe $500k they disagree on
",3,4,3,4,1,4,2,1,2,3,2,2
1229,1231,"My favorite songs from Dreamgirls are; \""Move\"", \""We Are A Family\"", \""IAm Changing\"", \""Patience\"", and \""Dreamgirls\""
",4,3,3,4,2,3,2,2,2,4,2,2,"My favorite songs from Dreamgirls are Move, We Are A Family, IAm Changing, Patience, and Dreamgirls.
",3,4,4,3,1,3,1,1,1,3,1,1
1230,1233,"What the deuce? ... I hate the smell of spray tan...This stuff has to go
",4,3,3,3,2,3,1,1,1,4,2,1,"What the deuce. .. I hate the smell of spray tan...this shit gots ta go.
",3,4,2,2,3,2,1,3,2,3,3,1
1231,1235,"I want a \""Sew In\"" now, so I can flip andswerve. Ahaha, I'm funny as fuck
",3,2,2,1,3,2,4,3,2,2,3,2,"I Wanna A Sew In Now.. So I Can Flip AndSwerve Ahaha Im Funny Af
",3,3,3,2,2,3,2,2,2,3,2,2
1232,1234,"I'm lucky I don't have to live there, I would only go there because it's thepeople that I know there
",4,3,4,4,2,3,2,2,1,4,2,2,"Lucky I ain't have to grow there I would only go there cuz it'sniggas that I know there
",3,3,2,2,4,2,3,4,2,3,3,2
1233,1232,"I wish I had more hands so I could give all of thesefootball posts more \""thumbs down\""
",4,3,2,1,4,2,1,4,2,3,2,2,"I wish I had more hands so I could give all thesefootball posts more thumbs downnn
",3,2,1,2,3,2,3,2,2,2,2,2
1234,1237,"Feeling said, but this chocolate cupcake is going to make me smile. I'm joking. Judgeme all you want
",4,3,3,3,2,3,1,1,1,4,2,1,"Feeling dwn ..but this chocolate cupcake is gona make me smile :) lol judgeme all u want !
",3,2,2,3,2,2,2,1,1,2,2,2
1235,1236,"I'm going to \""Schnuck's\"" to get every flavor of 32 ounce Power-Aid. Two for $1, haha, judge me,but you probably want one
",3,4,2,3,2,2,1,2,2,3,3,2,"Goin to schnucks to gt every flavor 32oz power-aid 2/$1 lol judge me..but u probably want one
",3,3,2,3,2,2,2,2,2,2,2,2
1236,1238,"Dude, please don't say anything ignorant to me. You're the one who looks silly. I'm shaking my head. I can't live inpeace in the world. I'm laughing
",4,3,2,1,4,2,1,4,2,3,2,1,"Dude plz dnt say anything ignorant to me ..ur the one who looks silly smh I cant live inpeace in the world lol
",3,2,2,2,2,1,1,2,1,2,2,1
1237,1240,"Mke sure to bring it by the house during the day so I will be the only one present
",4,3,3,4,2,4,2,2,2,4,2,2,"be sure to bring it by the crib 1 day during the week so I canbe the only 1 here
",3,2,4,3,2,3,2,1,2,3,2,2
1238,1243,"Why does my last day of work before vacation have to be so stressful? I am going to need a goodmassage after this day
",4,3,2,4,1,4,1,1,1,4,1,1,"Why does my last day of work before vacation have to be so damn stressful im going to need a goodas massage after thid day...
",3,2,1,2,3,2,3,2,2,2,3,1
1239,1244,"Confession Thursdays: If you're ass had a $100 bill on it, could I give you changeto go with it? I'm laughing
",3,3,2,2,3,2,1,2,2,3,2,2,"Confession Thursdays: if ur ass had a 100 bill in it, could I give you changeto go wit it lol
",3,3,3,3,2,2,2,2,2,2,2,2
1240,1242,"Statistics show that 99 out of 100 men who text back \""okay\"" getsfriendzoned by a woman
",4,3,2,2,3,2,1,2,2,3,2,2,"Statistic show that 99/ 100 men who text back K getfriend zone by a woman
",3,3,3,3,2,2,2,1,2,2,2,2
1241,1239,"I can't believe that the Bravo network didn't censor the finger when he flipped Madison thebird when that photo was taken
",3,4,2,2,4,2,2,3,2,3,2,2,"I can't believe that the Bravo network didn't bleep finger when he flipped Madison thebird on that photo taken.
",4,3,3,4,2,3,2,2,2,4,2,2
1242,1246,"I’m going to Charlotte for the day Saturday. But I’ll be here tonight. I needto find something to do.
",4,3,4,4,2,4,2,1,2,4,2,2,"going to Charlotte for the day Saturday. But ill be here tonight. I needto find something to do
",3,2,3,3,1,2,2,1,2,2,2,3
1243,1241,"Some or all of you might not read this, but my dream is to make it to the professional league, and hopefully withme live-streaming it, it should help
",4,5,3,4,2,3,2,2,1,4,2,2,"Some of you or all of you might not read this but my dream is to make it within the pros and hopefully withme live streaming it'll help
",3,4,3,3,1,3,2,2,2,3,2,2
1244,1247,"Aww, look at me trying to stay loyal as fuck and guys keep talking to me!
",4,3,2,3,2,3,2,2,2,4,2,2,"Aww, look at me trying to stay loyal asf & Niggaskeep talking to me !!
",3,4,2,2,3,2,2,3,2,3,2,2
1245,1248,"Music stimulates your brain's frontal lobe, increasing your attention span & ability toprocess. Explains a lot about peers
",4,3,3,4,2,4,1,2,1,4,2,2,"Music stimulates your brain's frontal lobe, increasing your attention span & ability toprocess explains alot about peers
",3,4,4,3,1,3,1,1,1,3,1,1
1246,1245,"Man, wait, direct message someone that doesn't make you angry. That'scauses gray hairs and wrinkles
",4,3,2,2,3,2,2,2,2,3,2,2,"man Turn Up.. dm who you gotta to be non angry..that shitcauses gray hairs and wrinkles
",3,3,2,2,3,2,3,2,2,3,2,2
1247,1249,"I need a big bottle of Patron and a bag oflimes, and I'll be all set
",3,3,2,3,2,3,2,2,2,3,2,2,"I need a big bottle of patron. And a bag oflimes... Ill be all set
",4,3,4,4,2,4,2,1,2,3,2,2
1248,1250,"Sometimes a person doesn't know a good thing that happening to them even if it Hit them in the face 
",4,3,3,4,2,3,2,1,2,4,2,2,"Sometimes a person don't know a good thing even if it was toslap them in the face!
",3,4,2,2,4,2,2,3,2,3,3,2
1249,1253,"I hate when my friends spend the night- I'm prefer having no sleep, dating fatpeople that don't ever damn stop snoring
",3,2,2,1,4,2,3,4,2,2,3,2,"I hate when my nigga spend the night I'm always no sleep game dating fatniggas Tuh damn stop snoring
",2,3,2,1,3,1,4,3,2,2,3,2
1250,1252,"Some people in this world hate others for no reason. That'swhy I say, \""fuck them\""
",4,3,2,1,4,2,2,4,1,3,2,2,"Some people in this world hate others for no reason that'swhy I say fuck em
",3,2,3,2,2,3,2,2,2,2,2,2
1251,1230,"Going through old direct message and shit on Twitter, thinking to myself; \""I wasa freak, haha\"" back then
",4,3,2,2,3,3,2,2,2,3,2,2,"Going through old DM and shit on twitter thinking to myself I wasa freak lol back then
",3,4,3,3,1,3,1,1,1,4,1,1
1252,1254,"Ok, enough of this Jay Z.. let me play this newJuicy J track real quick.
",4,3,2,2,3,3,2,2,2,3,2,2,"Ok enough of this jay z .. Let me play this newjuicy j track real quick
",4,4,3,3,2,4,1,1,1,4,1,1
1253,1251,"Miley Cyrus is campaigning for that black card, and that line from Jay wasa boost to her ego
",3,2,2,2,4,2,3,3,2,3,3,2,"Miley Cyrus is campaigning for that black card and that line from Jay wasa boost to her ego.
",4,3,4,4,2,4,1,1,1,4,1,1
1254,1255,"If Zimmerman walks, black people will be mad for two days then forget all about it.Fake civil rights activists
",3,2,2,1,4,2,3,4,2,3,3,2,"If Zimmerman walks, black people will be mad 2 days then will forget all about it.Fake ass civil rights activist
",3,3,2,2,3,2,2,3,2,3,2,2
1255,1256,"I am not going to let the past repeat itself... ugh, the stuff I have to go through..
",4,3,2,3,2,3,2,2,2,3,2,2,"I am not about to let the past repeat itself..... ugh the ShitI have to go through...
",3,4,2,2,3,2,2,3,2,2,2,2
1256,1258,"Then they want you to be committed, the same thing with the children, thoughthey lie about it
",4,3,2,3,2,3,2,2,2,3,2,2,"Then they want u to b committed""same thing with these young boys thoughbut they lie about it
",3,2,2,2,2,2,2,2,2,2,2,2
1257,1257,"I don't care about anything but me and my money. We're never breaking up. We're a team. No onewill ever come between us
",3,4,2,1,4,2,2,4,2,3,2,2,"I Don't Care Bout Nothing But Me And My Money, We Never Breaking Up. It's Team US. No OneWill Ever Come Between US.
",2,4,2,2,3,2,2,3,2,2,2,2
1258,1259,"Pitt’s defense is trash. I’m not taking anything away from Winston, but hell, I couldprobably throw on their defense.
",3,2,2,1,4,2,1,3,2,2,2,2,"Pitt defense is trash. Not taking anything away from Winston but hell I prollycould throw on they defense
",3,3,3,3,1,3,1,1,1,2,2,2
1259,1260,"...and lame as fuck, except for Leroy, you can tell that he is a tough,even CT doesn't want any problems
",4,3,2,2,4,2,1,2,1,3,2,2,"and lame as fuck! Except Leroy, u can tell he a real nigga,even CT wants no problems
",3,4,2,1,3,2,1,3,1,2,2,1
1260,1261,"2 wands, maximum of 3 if your behavior is good. I will be carrying all the cash and cards for both of us... haha
",4,3,2,2,2,2,2,2,2,3,2,2,"two Wands max 3 if u on good behavior I will be carrying all cash andcards for both ... Lol
",3,3,3,3,2,2,1,1,1,2,1,1
1261,1262,"I see you guys trying to get intoxicated but you guys aren't even offering anybody else any. The saying is \""puff, puff, givesomeone and get high\""
",3,3,2,2,3,2,2,2,2,3,2,2,"I see y'all tryin to get blazed !!!but y'all ain't even try to offer nobody none,the saying is ""puff puff giveMOTHER***** and get high !!
",3,3,1,1,4,1,3,3,1,2,1,2
1262,1264,"Placing the blame on others rather than looking in the mirror is a little unhealthy... everyoneelse being wrong instead of yourself
",4,3,2,3,2,3,2,2,2,3,2,2,"placing the blame on others other than looking in mirror is alil unhealthy...everyonebeing wrong instead of self?
",3,4,3,4,2,3,2,2,2,3,2,2
1263,1263,"This is frustrating. I want to go to my best friend's funeral but I don't have a way. Sleep tight. See yousoon or later. Rest in peace
",4,3,3,4,1,4,1,1,1,4,1,1,"Ughhhhhh I wanna go to my bestfwenddd funeral but I don't have no way... Sleep Tight See yousoon or later: ( R.I.p
",2,2,2,2,1,1,3,1,2,2,3,1
1264,1265,"I got very happy seeing you and your physical attractiveness justbeing very pretty and things. #saturdayromanc
",3,2,2,3,2,2,2,2,2,3,2,2,"I got the biggest smile on my face because of you and all yo beautifulness justbeing all beautiful and stuff.#saturdayromance
",4,3,3,4,2,3,2,1,1,4,1,2
1265,1267,"Can't we all just get along? There's enough room for everyone. I keep to myself and I mind my own business. So why arethey still worried? It never ends
",4,3,4,5,2,3,1,1,1,4,2,1,"Can't we all just get along?? There's enough room for everyone. I stay in my own lane. So why arethey still worried?? Never Ends
",3,3,4,4,2,3,1,1,1,3,2,1
1266,1268,"My little vacation was much needed! My mind didn't run AS much...nowit’s back to becoming a -
",4,3,3,4,2,3,1,1,1,4,2,2,"My lil vacay was much needed! My mind didn't run AS much...nowit's back to becoming a
",3,2,3,3,2,2,1,1,1,3,2,2
1267,1269,"But in reality though, if I find the person who brought Svedka to my house,I will kick their ass out
",4,3,2,2,4,3,2,3,2,3,2,2,"But for real tho....if I find the nicca who brought Svedka to my cribima kick they ass out.
",2,3,2,1,4,1,3,4,2,2,3,2
1268,1270,"Leave me the f*ck alone. That’s what you better do..funerals stay on schedule.. I don't even care about thecharges if they’re not federal!
",4,3,2,1,5,2,1,5,2,3,4,1,"Leave me the f**ck alone thats what you better do..funerals stay on schedule.. I don't even care about thecharges ,if they ain't federal!
",3,3,3,2,3,3,1,2,2,3,3,2
1269,1272,"Why would you be screaming for your life when you're armed and the other person isn't... thatdoesn't make any sense to me
",4,3,2,2,3,3,1,2,2,3,2,1,"Why would you be screaming for your life and your armed and he's not...thatmakes no sense to me
",3,3,3,3,2,3,2,2,2,3,2,1
1270,1273,"I would hope that CBS would do everything in its power to get ridof this racist girl named Aaryn
",4,3,2,2,4,3,2,4,2,3,2,1,"CBS I would hope that Big Bro would do everything in its power to get ridof this RACIST AARYN girl.
",3,4,3,3,3,3,2,2,2,3,2,2
1271,1271,"I need a sugar daddy! They take good care of you.That's what I hear! Shit
",3,2,2,2,2,3,2,2,2,3,2,2,"I need a sugar daddy!"" they take good care of u ""that's Wht I hear! Shit
",4,3,3,3,2,2,2,2,2,3,2,2
1272,1275,"There's nothing more disappointing than having the feeling to use the bathroom. Running to the bathroom. Covering the seat and having nothing butgas comes out
",3,3,2,2,2,2,2,2,2,3,2,2,"Nothing more disappointing than having the feeling of major shits. Running to bathroom. Covering seat and nothing butloud ass gas comes out
",3,3,2,2,1,2,3,2,2,2,2,2
1273,1276,"So all of the people that worked for Secuitas have been laid off from CTA. Where will thesehardworking people going to work now. Ha ha ha 
",4,4,3,4,2,3,1,1,1,4,1,1,"Sooo all the ppl that worked for Securitas been let go from CTA huh? Where all the ""badbitches"" gonna work now? Lol
",2,2,2,2,3,2,2,3,2,2,3,2
1274,1266,"Chris Tucker might be on drugs because there's no way he can still be funny for allthese years. He's got tendencies
",3,3,2,2,2,2,2,2,2,3,2,2,"Chris Tucker might be on da buttas bc u cant still be funny for allthese yrs. He got tendencies.
",2,2,1,1,3,1,3,3,3,2,3,2
1275,1279,"People without responsibility or have nothing to lose will pull you downand try to anyway
",4,3,2,2,4,3,2,3,2,3,2,2,"Ppl without responsibility or don't have nothing to lose will pull u down"" try to anyway !!!
",3,3,3,3,2,2,2,2,2,2,2,2
1276,1274,"The best one is that her and her sister have the same baby’s daddy and don’t even know it!
",4,3,2,2,3,3,1,2,2,3,2,2,"the best one is her and her sister got the same baby daddy.And aint een know it!
",3,3,2,2,3,2,3,2,2,2,2,2
1277,1278,"I'm not sure that the storyline will go that way, but who knows? There are always twistsand turns on that show
",4,3,3,4,2,3,2,1,1,4,2,2,"I'm not sure the storyline will go that way, but who knows. There is always twistsand turns on that show
",3,2,3,3,1,3,1,1,1,3,2,2
1278,1280,"For the record, people can't play basketball. Also, techies are socially awkward. I have accepted both stereotypes, although they don't apply to me
",4,3,2,2,2,2,2,2,1,3,2,2,"For the record Bruhz CAN'T HOOP! Also Techies are socially awkward. I have accepted both sterotypes althothey don't apply 2 me
",3,4,2,1,3,1,2,3,1,2,1,2
1279,1281,"Most people will never know how much turmoil my friend and i go throughmy straight n word for real for rea
",3,3,2,1,4,2,1,3,2,3,2,2,"Like ya don't understand no matter how much bs we go through thismy straight nigga 4real 4real
",3,3,2,2,3,2,2,3,2,3,2,2
1280,1277,"How do you have a man with a car but you are still on broad street, you must not be good enough for a car ride
",3,3,2,2,3,2,2,3,2,3,3,2,"How You Got A Nigga Wit A Wheel But Ya Ass On The Broad Street Line Ya Pussy Must Not Be ThatGood For A Car Ride
",2,3,1,1,4,1,3,4,1,2,4,1
1281,1282,"I have heard that women think a threesome is 2 guys and 1 girl but its ok, its clear now
",3,2,3,2,3,2,2,2,2,3,2,2,"I have heard some ppl (women) try to say a 3some was 2 guys and 1gal...but ok cool...clear now sir.
",4,3,4,3,2,3,2,2,2,3,2,2
1282,1283,"I miss the early 2000's defenses and I want to seethem again. It should be nice
",4,3,3,4,2,3,2,1,2,4,2,2,"I miss the early 2000's defenses and I want to seethem again. Should be nice.
",3,4,2,4,3,2,2,2,2,3,2,2
1283,1284,"Relationships end because once they have you, they stop doing the things that it took to getyou in the first place. True!
",4,3,2,3,3,3,2,2,1,3,2,2,"Relationships end because once they have you, they stop doing the things that it took to getyou in the first place.true!
",3,4,3,4,2,4,2,1,1,4,1,2
1284,1287,"Sustainability is so SEXY! It’s not a lifestyle, but a way of life for those with style
",4,3,3,4,2,5,2,2,1,4,1,2,"Sustainability is sooo SEXY! Not a lifestyle but a way oflife for those with style.
",3,3,2,3,1,4,1,1,1,3,2,2
1285,1288,"I'm ready to eat. I mean, while I'm on a mission to find people who want tobe models for my homework
",4,3,2,3,2,2,2,2,2,3,2,2,"Im ready to eat mean while im on a mission to find ppl who want tobe models for my hw
",2,4,3,3,1,2,3,1,2,2,2,2
1286,1289,"If you are going to be my girlfriend then you should know, I always have your back! If a girl bothers you i will step up andput them in their place
",4,4,3,3,4,3,2,2,2,3,2,1,"If u gone be my ole lady we RIDE R DIE them hoes cross you illl jump off anhit one in the eye.
",3,4,2,2,5,2,2,4,2,2,2,1
1287,1285,"I think I’m about to go order this 2 for $20 with anappetizer just for myself. I’m greedy.
",3,3,2,2,1,2,2,2,1,3,2,2,"Think I'm bout to go order this 2 $20 with anappetizer just for myself"" greedy
",2,2,3,2,1,2,2,1,1,2,2,1
1288,1286,"have you ever seen a dude in a car and your first thought is \""I hope thats hischild's mothers car\""? right? never min
",3,3,2,3,3,2,2,2,2,3,3,2,"U eva see a mog in a car and ur 1st thought is ""I hope dats hisbaby momma whip""? No? Nvm
",2,3,2,2,2,2,3,2,2,2,3,2
1289,1293,"And the people who say, \""I can't wait until shit blows over so I can get back to jokes and bullshit,\"" are really irking my damn soul
",4,3,2,1,4,2,2,4,1,3,2,1,"And you ""I cant wait till shit blows over so I can get back to jokes and bullshit..."" types arereally irking my damm soul
",3,2,3,2,2,2,1,2,2,2,2,2
1290,1290,"I’m laughing my ass off! One day I’m gonna flame Jordan so good...he’s gonna let me off with it..one day.
",4,3,2,2,4,2,2,3,2,3,2,2,"Lmaoooo !!! One day ima flame Jordan soo good ...he gon let meoff with it ..one day
",3,3,2,1,3,1,3,2,2,2,2,2
1291,1292,"Everytime I get Chinese, I like the first five bites then I want to throw the rest awa
",3,2,2,3,2,2,2,2,2,3,2,2,"Everytime I get Chinese, I like the first five bites then Iwanna throw the rest away
",4,3,3,4,1,3,1,1,2,2,2,2
1292,1291,"Hi I'm Dejhanae Love 101. It is so fun to be on Twitter, and thanks for all of it from Dejhanae Love 101
",4,3,4,5,1,4,1,1,2,4,1,2,"Hi I'm dejhanae love 101it is so fun to be on tweet and tanks for all of it andbey form dejhanae love 101
",3,2,3,4,1,2,3,1,2,3,2,2
1293,1294,"Don't invite me over to your house if you don't have air conditioning. Seriously, I'm going tolet you down every time
",3,2,2,1,3,2,1,3,2,3,2,2,"Don't invite me over your house if you don't have AC..""realshit imastand yo ass up everytime
",3,2,2,1,4,2,2,3,2,3,2,2
1294,1295,"Laugh out loud, laugh out loud you are so sill you need to be picking some of the sluts new hai
",2,2,2,1,3,1,4,3,3,2,4,2,"lol. Lol,! Yu so silly ! You needs be picking some ofthese THOTS new weave !
",3,3,3,2,2,2,3,2,2,2,3,2
1295,1296,"Just got off work.  The guy who gives me Budweiser for a good price called in saying he has some free beer.  I dont drink that shit anymore butYou can not say no to something that is free! Laugh out lou
",3,3,2,2,2,2,2,2,2,3,2,2,"Off work. Budweiser connect called with a bunch of free beer. I don't drink that shit anymore butu can't beat free! Lol
",3,3,2,3,1,2,1,1,2,3,2,2
1296,1297,"That’s just my due date. Only 4% of women have their babies on the actual due date. I’m just readyfor him to be out.
",4,3,2,3,2,3,2,1,1,4,2,2,"that's just my due date only 4% women have their babies on the actual due day,im just readyfor him to be out
",3,4,2,3,1,2,2,1,1,3,2,2
1297,1298,"Confession Thursdays: I like sexy ankles and I cannot lie. If you have ugly ones, please do not apply-I'm laughing my ass off. This is from a song playing in my head
",3,3,2,2,3,3,2,2,2,3,2,2,"Confession Thursdays: I like sexy ankles and I can not lie. If you got ugly ones pleaae do not applyLmao. *song in my head
",3,3,2,2,2,2,2,2,2,3,2,2
1298,1300,"If you’re talented you will always have a job in my eyes...or am I taking supplyand demand theory too far?
",4,3,4,4,2,4,1,1,1,4,1,1,"hey if ya talented u will always have a job in my eyes...or am I taking supplyand demand theory 2 far?
",3,2,2,3,3,2,3,2,2,2,3,2
1299,1302,"These kids are picking up how I feel, I have to find a way to turn this around
",4,4,3,4,2,4,1,1,1,4,1,1,"These kids are picking up on my vibe I gotta find away to turn this around...
",3,3,2,3,3,2,1,2,2,3,1,2
1300,1299,"World of Tanks Xbox 360 Beta is a lot of fun, but so far it's much more simple than the PC. Hopefullythis is just for the beta
",4,3,3,4,2,3,2,1,1,3,2,2,"World of Tanks Xbox360 beta is alot of fun, but so far its much more simple then the PC.hopefullythis just for the beta.
",3,4,3,4,2,3,1,1,1,2,1,1
1301,1303,"I feel so dead without my phone, but finally got some music, soI'm managing my time without it
",3,4,2,3,2,3,2,1,2,3,2,2,"I feel so dead without my phone but finally got some music soim managing time without it
",4,3,3,4,1,3,1,1,1,3,1,1
1302,1301,"EXACTLY my point!!! GZ himself said on the 911 tape “he’s running now”. TM was afraid and running away from GZ. Also, GM told -
",4,3,2,3,3,2,2,2,2,3,2,2,"EXACTLY my point!!! GZ himself said on the 911 tape ""he's running now"". TM was afraid & running awayfrom GZ. Also GM told
",3,4,3,3,2,3,2,2,2,3,2,2
1303,1304,"I'm telling myself, \""damn, where my friends fuck it, it's justme. Can't hold me back.\
",3,4,2,1,4,2,2,2,2,3,2,2,"Got me like dam, where my homies Fuck it, it's jusme.. Can't hold me back
",3,4,2,2,3,2,2,2,2,3,2,2
1304,1305,"I suddenly have a craving for chili cheese fries afterseeing a picture on Facebook.
",3,2,2,3,2,3,2,2,2,3,2,2,"I just suddenly got the craving for chilli cheese fries afterseeing a picture on facebook
",4,3,3,4,1,3,2,1,2,3,2,2
1305,1306,"If I call your phone how come you don't answer, but text- where you say\""laughing like shit\"". I'm laughing- they're busy
",3,3,2,2,2,2,1,2,2,3,2,2,"If I call ur phone how u dont answer but text were they do thatat lls"" lol they busy
",2,2,2,3,1,2,3,2,2,2,2,2
1306,1307,"I just tricked Deb to give me her charger. I told her I was coming back downhere today. Yeah right. That's funny
",4,3,2,1,3,2,1,3,2,3,2,2,"Just booked deb for her charger I told her I was coming back downhere today yea aight lol
",3,4,3,2,2,2,2,2,2,2,2,2
1307,1308,"Kaman can't guard the basket though, they should try to get a younger guywho's main focus is defense
",4,3,2,3,3,3,2,2,1,3,2,1,"kaman cant protect the rim tho, they should shoot for a younger bigwho main focus is defense.
",3,4,3,4,2,3,1,1,1,2,1,1
1308,1309,"I can hear him in the background talking and it just put a big kool-aid smile on my face
",4,3,3,4,2,3,1,1,1,4,2,2,"I hear him in the background talkin I jus put a big ass coolaid smile on my face
",2,2,2,3,3,2,3,2,2,3,3,1
1309,1310,"I have another 3 bedroom house,  entirely brand new. Section 8is ready- contact me if you are interested
",4,3,2,3,2,3,1,2,2,3,2,2,"I Have Another 3 Bed Room House Brand New Everything Section 8Ready Inbox If Your Interested!!
",3,3,2,3,2,3,2,2,2,3,2,2
1310,1311,"7venCity LIVE 4th of July Hookah Bash, Midnight Kings, 318 N. Charles St. Powered by X105.1 Radio.Ladies are free before 11:00 PM
",3,4,2,3,3,3,2,2,2,3,2,2,"7venCity LIVE 4th of July Hookah Bash at Midnight Kings (318 N. Charles St) Powered by X105.1 Radio- Ladies free before 11
",4,3,4,4,2,4,2,2,2,4,2,2
1311,1312,"This juror is making me angry. She clearly sympathizes with the ignorant belief thatall black people look \""suspicious\""
",4,3,2,2,4,3,2,3,2,3,2,1,"This juror is pissing me off. She clearly sympathizes with the ignorant belief thatall black people look ""suspicious"".
",3,3,2,2,4,2,2,4,2,2,2,1
1312,1313,"If someone is constantly trying to break you down, what does that mean? I'm not sure if they are envious or jealous. I am not pompous nor am I ignorant.
",4,3,4,4,2,4,1,1,1,4,1,1,"If someone tries to constantly break u dwn ..wat does tht mean !? U envy me or jealous ..ion boast noram I ignorant ..idk .....
",2,2,2,2,3,2,3,2,2,2,3,2
1313,1314,"What is up with Mia? Is she an idiot? I need to learnthat on the show as soon as possible
",2,3,2,1,4,2,1,4,2,3,3,2,"What's up with this Mia girl? Is she a crack head? I need for them to revealthat on the show ASAP
",2,3,2,2,3,2,2,3,2,2,2,2
1314,1315,"I would be, you guys are aware of the manner that you carry yourselves, so thanks for looking out or,you can just make it yourself
",4,3,3,4,2,3,1,1,1,4,1,2,"I would be you know how y'all act so good look oryou jut make it yourself
",2,2,2,2,3,2,2,3,2,3,1,3
1315,1316,"If you fuck with me wrong, and take me out of my zone, I'll knock the motherfucking snow off of your cone, my pals. Man, itstinks in this bitch
",3,4,2,1,4,2,2,4,2,3,3,2,"Fuk wit me wrong take me out my zone n ill nock the mutha fukin snow off of yo cone my niggas man itstank in this bitch mus
",2,3,2,1,3,1,3,4,2,2,3,2
1316,1317,"I want to know what is going on in the world, but all the news cares about is thisbaby. Get over it already
",4,3,2,1,3,2,2,3,2,3,2,2,"i want to know what is going on in the world, but all the news cares about is thisbaby. get over it already.
",4,4,3,3,1,3,2,1,2,3,2,1
1317,1319,"I’m over this designer talk on my timeline..... you’re buying that shit off of a crackhead. It’s voided.
",4,3,2,1,4,2,2,4,2,3,2,2,"Over this designer talk on my time line....you buying that shit off of acrack head it's voided G.
",3,3,3,2,2,3,1,2,2,3,2,2
1318,1320,"It is not America's duty to interven in other countries civilwars. Obama needs to relax and calm down
",4,3,2,3,2,3,2,2,2,3,2,2,"It is not America's duty to intervene in other counties civilwars. Obama needs to chill
",3,2,4,4,2,3,1,1,2,3,2,2
1319,1321,"Yes, so I know So Jalen was doing the line too, and I hope that they didn't give you anything for long. Hopefully they do,you know how they did for Jewanna
",4,3,3,4,2,4,1,1,1,4,1,2,"yeah I kno So Jalen was doing the line to and I hope they dnt give yu nothin long hopefully they doyu how they did Jewanna
",2,2,2,2,1,2,3,2,2,2,3,2
1320,1318,"Laughing my ass off. I'm in a drought, so the next black person I have sex with will become monogamous with me because I'm notin agreement with with a drought-style life
",3,2,2,1,4,2,3,4,2,2,3,2,"Lmao I'm on a drought so the next nigga that I have sex with, WE GO TOGETHER cause I ain'tWith the drought life ""
",2,3,2,1,3,1,3,3,2,2,2,2
1321,1322,"Any Offensive Coordinator that calls a running play up the middle on third and longshould not be coaching football.
",4,3,2,1,4,2,1,3,2,3,1,1,"Any OC that calls a running play up the middle on third and longshould not be coaching FB
",3,4,3,3,2,3,2,1,1,3,2,2
1322,1323,"On my way to my doctor visit I hope I have some good news I can nottake anymore bad new
",4,3,2,4,1,3,1,1,1,3,2,1,"Omw to My doc visit better have good news I can'ttake no more bad news
",3,4,2,2,3,2,1,2,2,2,2,2
1323,1324,"I didnt do much again for my birthday its crazy.  Everything I want to do includes friends who are unable to assist me or join but,Fuck you all I will be okay
",4,3,2,1,4,2,2,4,2,3,3,2,"Yet Again Didn't Do Shit For My Bday Man This Shit So Fuckin Crazy Everything I Wanna Do Mfers Can't Help Or Join In ButFuck Yal I'm Good .
",3,2,1,1,4,1,2,4,1,2,3,2
1324,1326,"Where’s the farmers market in Como? I need some fresh greens in mylife. You’re not about that life.
",4,3,3,4,1,3,1,1,1,4,2,2,"Wheres the farmers market in Como? I need some fresh greens in mylife.""u aint bout that life
",3,2,3,3,1,3,1,1,1,3,2,2
1325,1325,"The point is $100 is a hug difference to a lot of people and a lot of them don't care for an xbox kinect or want it
",4,3,2,3,2,3,2,1,1,3,2,2,"The point is 100$ is a big difference to a lot of people and many don't carefor kinect or want it.
",4,4,3,4,2,3,2,1,1,4,2,2
1326,1327,"Good morning. God's plan for your life goes beyond the circumstancesof your day. Be blessed
",4,3,3,4,2,3,1,1,1,4,1,1,"Good Morning. God's plan for your life far exceeds the circumstancesof your day. Be Blessed.
",5,4,4,5,1,4,1,1,1,5,1,1
